ProductID,Category,Brand,Available_sizes,Height_S,Weight_S,Chest/Bust_S,Body_Shape_S,Height_M,Weight_M,Chest/Bust_M,Body_Shape_M,Height_L,Weight_L,Chest/Bust_L,Body_Shape_L,Height_XL,Weight_XL,Chest/Bust_XL,Body_Shape_XL
1160,Hoodies,Uniqlo,"['M', 'L']",158.8,51.4,83.2,1,160.8,62.4,95.0,1,177.1,65.7,101.1,1,188.6,84.9,111.4,0
1161,Tops,Biba,"['S', 'M']",154.2,53.8,81.7,2,166.3,59.4,92.5,1,175.1,73.1,108.7,0,184.9,80.7,110.4,3
1162,Shirts,H&M,"['S', 'M']",157.2,49.2,82.6,3,164.2,63.9,96.9,0,171.6,70.8,105.4,3,181.6,76.4,110.1,1
1163,Jackets,Zara,"['XL', 'M', 'L']",159.2,54.1,80.4,4,165.6,63.1,98.9,1,178.9,67.4,100.4,4,186.7,77.7,113.2,3
1164,Dresses,Adidas,"['L', 'XL', 'M', 'S']",154.1,54.9,87.0,4,162.1,62.9,96.3,0,172.9,73.9,104.6,0,186.8,76.7,110.7,2
1165,Kurtas,Tommy Hilfiger,"['L', 'M', 'XL']",151.9,46.1,84.9,0,166.9,59.6,93.5,4,177.3,65.5,108.2,2,182.9,76.2,118.0,3
1166,Ethnic Wear,Biba,"['L', 'M']",155.2,47.3,80.9,1,169.6,55.4,94.8,2,177.8,67.0,107.3,4,180.3,83.0,120.0,0
1167,Hoodies,Forever 21,"['M', 'S', 'L']",159.1,54.5,81.7,0,164.6,59.9,97.5,1,179.6,72.5,104.9,0,182.0,80.0,110.6,2
1168,Sweaters,Zara,"['L', 'S', 'XL']",158.0,54.6,81.0,2,165.2,64.0,90.7,4,175.0,72.1,108.6,4,184.0,81.3,114.3,4
1169,T-Shirts,H&M,"['L', 'XL', 'S', 'M']",150.7,46.0,86.1,3,162.4,56.9,92.2,1,176.2,67.9,101.2,2,181.7,78.3,110.3,0
1170,Ethnic Wear,FabIndia,"['S', 'XL', 'L']",156.9,45.1,80.9,4,168.9,64.8,94.6,3,173.3,65.6,109.1,3,181.9,80.5,111.3,1
1171,Sweaters,Mango,"['M', 'L', 'S']",155.7,46.6,87.5,1,169.7,63.1,96.0,0,176.8,73.6,108.5,4,183.9,77.6,113.2,3
1172,Suits,Armani,"['L', 'M', 'S', 'XL']",159.1,55.0,80.2,4,167.9,62.1,93.4,0,174.6,68.1,107.1,3,189.6,78.1,113.9,3
1173,T-Shirts,Nike,"['S', 'M']",151.2,46.8,82.5,0,165.4,61.8,93.0,4,174.4,67.0,108.2,2,187.6,81.5,119.4,0
1174,Shirts,ASOS,"['XL', 'M', 'L', 'S']",155.3,50.0,88.9,0,169.6,60.9,90.4,3,178.6,70.2,105.4,2,183.2,76.5,114.0,3
1175,Dresses,Adidas,"['M', 'L', 'XL', 'S']",158.8,53.5,87.2,3,161.5,62.2,90.3,2,170.5,74.1,106.8,4,189.5,81.2,115.0,3
1176,T-Shirts,FabIndia,"['S', 'XL', 'M']",154.1,45.2,80.7,1,164.8,59.2,92.8,3,178.8,65.4,105.6,4,186.5,83.5,112.5,4
1177,Tops,Mango,"['S', 'M', 'L']",154.8,51.0,88.2,1,165.4,63.5,95.3,3,178.5,72.7,103.6,2,184.6,76.2,110.0,3
1178,Sweaters,Brooks Brothers,"['S', 'XL']",150.7,47.8,84.9,3,164.9,62.0,95.6,2,175.1,70.7,105.7,4,184.7,84.0,119.0,3
1179,Shirts,ASOS,"['M', 'XL']",152.8,53.6,88.5,0,168.0,62.7,94.9,2,174.9,69.3,102.6,4,184.1,75.8,110.8,4
1180,Tops,Armani,"['XL', 'S']",153.2,47.8,86.0,0,166.7,62.9,94.1,3,173.6,72.4,104.4,4,182.3,78.5,119.6,3
1181,Suits,Nike,"['M', 'XL', 'S']",159.5,51.9,86.8,0,161.3,55.9,92.5,1,179.9,74.7,102.8,4,183.9,81.1,111.3,4
1182,Tops,Mango,"['XL', 'L', 'M']",152.8,51.7,89.9,4,163.5,55.6,94.0,1,171.1,67.3,101.2,0,185.3,80.6,116.0,1
1183,Hoodies,H&M,"['M', 'XL']",154.6,47.2,82.3,2,163.4,63.0,91.4,3,175.9,66.4,103.2,2,185.3,76.0,120.0,3
1184,Hoodies,Levi's,"['S', 'XL', 'M']",156.7,45.3,86.2,0,165.7,57.6,91.2,1,176.8,74.1,108.5,2,187.6,83.0,111.4,0
1185,Kurtas,Ralph Lauren,"['L', 'S']",151.6,49.1,84.6,2,162.9,60.8,93.0,2,179.3,71.7,103.8,1,183.6,84.7,114.2,2
1186,Ethnic Wear,Uniqlo,"['L', 'S', 'M', 'XL']",154.9,47.9,80.4,2,161.2,59.4,100.0,2,177.8,69.4,107.5,3,187.2,76.8,117.8,1
1187,Ethnic Wear,Zara,"['S', 'M', 'XL', 'L']",157.4,53.1,80.1,1,166.5,55.2,93.3,1,176.4,70.7,101.8,1,185.8,84.0,110.3,3
1188,Shirts,Hugo Boss,"['S', 'XL', 'L']",158.7,53.0,81.2,3,168.5,55.4,99.4,2,171.2,72.5,104.2,4,189.6,80.6,116.9,0
1189,Suits,FabIndia,"['L', 'S']",156.3,49.6,86.5,4,169.3,63.3,93.9,0,173.7,72.7,101.1,4,183.9,84.4,110.8,2
1190,Jackets,H&M,"['M', 'L', 'S']",156.7,51.1,85.7,2,169.7,61.1,94.4,2,171.4,74.2,101.4,0,189.0,76.8,112.4,4
1191,Hoodies,Global Desi,"['M', 'S']",151.3,51.0,85.5,4,167.8,60.2,98.0,3,178.8,69.3,106.2,0,188.2,82.9,111.6,3
1192,Shirts,Aurelia,"['XL', 'M', 'L']",159.5,53.3,80.3,1,161.4,64.4,90.9,4,177.5,67.9,106.1,0,186.4,75.6,119.1,4
1193,Jackets,Adidas,"['M', 'S', 'XL', 'L']",151.3,49.3,84.7,0,168.5,56.7,91.8,1,177.6,71.4,102.1,0,186.5,83.8,111.8,1
1194,Ethnic Wear,ASOS,"['XL', 'S', 'M', 'L']",157.7,47.8,89.2,2,164.0,57.6,99.7,1,176.5,69.2,104.7,0,180.8,81.7,110.4,2
1195,Kurtas,FabIndia,"['S', 'L']",152.6,47.7,84.0,3,167.3,62.6,95.1,2,175.1,70.9,108.6,0,189.5,78.7,115.9,2
1196,Tops,North Face,"['M', 'XL']",159.3,50.4,86.2,1,165.3,62.8,90.4,2,171.5,69.2,101.7,0,181.1,76.9,113.5,4
1197,Hoodies,Zara,"['S', 'L', 'M', 'XL']",157.2,49.5,87.8,4,168.3,59.0,90.5,4,173.3,66.5,100.2,0,185.6,83.2,114.1,4
1198,Shirts,Uniqlo,"['S', 'M', 'L']",157.5,49.4,87.8,0,164.3,64.5,99.1,4,171.4,69.7,106.5,0,183.3,81.0,111.2,1
1199,T-Shirts,Mango,"['L', 'S']",152.2,45.9,85.2,4,160.6,64.4,98.7,3,177.2,71.9,100.5,2,184.3,78.6,117.5,0
1200,Jackets,Brooks Brothers,"['XL', 'M', 'S']",154.4,52.2,88.6,3,165.6,55.1,94.6,0,171.6,73.0,109.8,0,186.1,79.4,116.0,3
1201,Tops,H&M,"['XL', 'M', 'L', 'S']",156.2,47.1,83.9,2,161.7,56.7,91.6,3,177.0,69.9,106.1,3,189.1,83.3,113.6,0
1202,Hoodies,H&M,"['S', 'XL', 'L', 'M']",157.7,47.0,88.9,3,169.7,63.2,98.3,1,176.9,66.7,104.7,0,184.6,78.4,111.7,2
1203,Ethnic Wear,H&M,"['M', 'S']",151.0,49.1,82.4,4,165.3,58.4,93.2,2,174.6,69.1,104.3,4,189.9,75.9,115.9,3
1204,Suits,ASOS,"['M', 'XL']",159.6,47.3,82.8,4,165.5,56.0,94.2,3,171.4,72.9,105.7,4,185.9,84.1,117.8,1
1205,Jackets,H&M,"['M', 'L', 'XL']",158.9,50.8,80.5,3,169.1,62.8,96.8,2,173.1,69.1,100.9,0,181.6,78.9,113.1,0
1206,Ethnic Wear,Global Desi,"['XL', 'L', 'M']",152.7,48.7,88.0,3,166.2,59.5,93.5,2,173.2,72.0,109.3,0,181.9,78.5,110.3,0
1207,Hoodies,Mango,"['M', 'S', 'L']",158.2,49.5,84.2,3,163.0,59.9,96.3,3,177.0,70.1,106.3,4,187.2,77.0,112.1,3
1208,Jackets,FabIndia,"['L', 'M', 'XL', 'S']",155.2,50.4,82.3,0,163.0,56.9,98.9,3,171.1,67.4,101.8,3,180.5,84.0,116.8,1
1209,Tops,Champion,"['L', 'S', 'XL', 'M']",154.6,47.0,82.3,4,165.0,61.6,98.0,4,178.3,73.0,105.6,1,184.8,77.2,119.9,1
1210,Hoodies,Forever 21,"['L', 'S', 'XL', 'M']",153.1,46.6,89.0,1,168.7,60.5,93.8,0,177.6,65.8,101.3,2,181.5,81.4,110.1,0
1211,Sweaters,H&M,"['XL', 'M']",155.8,53.8,88.3,0,167.9,57.1,92.9,4,171.9,70.2,100.2,4,184.3,83.8,113.1,0
1212,Shirts,Armani,"['L', 'S', 'XL']",157.3,49.3,85.5,0,169.6,58.4,92.9,0,177.2,67.1,106.3,0,187.5,75.3,110.6,4
1213,Tops,Uniqlo,"['L', 'M', 'XL', 'S']",154.1,49.1,86.2,0,160.7,61.0,93.5,3,176.7,65.7,106.5,2,184.6,83.3,113.2,3
1214,Jackets,Brooks Brothers,"['XL', 'S']",156.3,45.4,84.7,1,162.7,64.2,94.9,0,177.5,70.0,105.8,0,181.6,79.1,114.1,1
1215,Suits,H&M,"['M', 'L', 'XL']",157.0,50.0,83.9,3,160.8,64.2,94.2,1,171.9,70.0,101.8,1,182.5,81.6,119.2,2
1216,Ethnic Wear,Gap,"['L', 'XL']",157.1,50.5,89.2,4,167.5,57.9,91.3,4,171.6,72.1,106.0,1,183.7,78.7,110.8,3
1217,T-Shirts,H&M,"['XL', 'M', 'S']",150.5,50.6,81.3,2,161.4,62.4,91.6,4,172.4,72.4,100.6,4,180.7,82.0,117.8,4
1218,Ethnic Wear,Zara,"['M', 'S', 'XL']",158.6,52.1,84.2,2,161.0,62.8,93.4,4,173.7,72.3,106.1,2,185.8,77.5,114.0,3
1219,Jackets,Champion,"['L', 'M', 'XL']",154.6,46.8,83.4,4,165.6,63.1,95.6,2,177.9,69.1,105.5,2,186.1,75.2,118.1,0
1220,Ethnic Wear,Levi's,"['XL', 'L']",152.6,47.5,85.0,1,164.1,60.7,95.9,2,177.4,71.3,106.6,1,180.6,84.5,115.1,3
1221,Shirts,Champion,"['S', 'L']",152.4,53.1,84.6,2,167.2,55.1,94.9,3,179.3,70.8,109.0,0,184.0,75.2,110.4,3
1222,Hoodies,ASOS,"['XL', 'S', 'M']",154.8,54.5,85.2,0,164.9,62.6,97.4,3,170.6,69.2,108.5,4,184.1,83.2,119.5,3
1223,T-Shirts,Mango,"['XL', 'S']",158.9,46.4,81.4,2,164.3,56.1,97.4,2,170.1,71.0,109.8,3,183.3,76.7,110.8,2
1224,Dresses,Armani,"['S', 'M']",153.8,50.0,85.1,4,164.3,56.2,94.3,4,177.0,74.5,109.8,1,185.6,78.9,116.0,4
1225,Jackets,Forever 21,"['S', 'XL', 'M']",157.5,47.1,82.4,0,168.7,61.1,91.2,2,172.8,66.9,107.7,1,183.5,83.2,118.8,3
1226,Kurtas,H&M,"['L', 'M']",151.0,45.6,81.8,2,164.0,64.8,95.3,0,173.3,74.1,109.6,4,184.2,77.1,110.8,3
1227,Dresses,ASOS,"['S', 'XL']",154.8,48.3,80.6,4,163.3,57.4,93.8,4,175.5,65.5,108.7,0,188.0,83.7,115.5,2
1228,Ethnic Wear,Champion,"['XL', 'M']",159.9,46.4,87.6,1,163.4,61.5,91.4,2,171.0,68.1,107.3,2,181.6,80.0,118.2,1
1229,Jackets,H&M,"['M', 'L']",157.7,52.1,84.3,4,162.0,58.0,99.8,3,176.4,67.9,100.8,1,186.2,78.7,119.9,3
1230,Sweaters,Global Desi,"['M', 'XL', 'L']",152.1,50.3,86.3,1,168.6,64.0,93.7,2,173.3,71.3,100.5,4,185.1,81.6,117.2,3
1231,Kurtas,Adidas,"['M', 'XL', 'L', 'S']",155.0,46.4,87.3,0,161.5,60.9,96.3,1,176.3,66.3,108.4,4,183.1,78.4,112.8,1
1232,T-Shirts,Forever 21,"['XL', 'M', 'L']",152.3,45.1,86.8,4,169.1,57.1,94.9,2,178.3,73.8,104.9,4,187.3,78.5,117.0,3
1233,Suits,ASOS,"['L', 'XL']",154.1,53.1,84.7,3,162.8,57.6,91.4,4,171.7,73.3,108.1,2,185.5,82.3,117.1,3
1234,Sweaters,Mango,"['S', 'M', 'L', 'XL']",157.8,46.8,83.9,3,169.0,59.3,90.6,2,179.3,71.5,103.1,1,184.8,78.1,117.0,3
1235,Dresses,Uniqlo,"['M', 'L', 'XL', 'S']",157.7,51.1,83.8,3,167.9,56.2,96.3,3,175.3,69.6,104.0,4,186.7,77.0,118.5,4
1236,Hoodies,H&M,"['M', 'L', 'XL', 'S']",152.3,48.4,86.4,3,165.8,55.8,92.5,0,179.2,74.3,107.0,2,188.0,83.1,110.9,0
1237,Shirts,Biba,"['S', 'M', 'XL']",159.2,50.9,84.9,3,166.7,61.8,92.4,1,172.1,73.3,109.2,0,189.7,83.1,111.1,4
1238,Suits,FabIndia,"['S', 'XL', 'L', 'M']",155.9,48.2,88.5,1,163.3,59.1,99.6,4,176.0,70.0,100.9,3,186.3,80.0,116.4,1
1239,Sweaters,H&M,"['M', 'XL', 'S']",153.8,45.9,88.7,4,165.7,62.3,94.6,3,174.0,72.0,108.6,1,188.7,80.3,119.5,4
1240,Hoodies,Forever 21,"['XL', 'S', 'M', 'L']",155.0,47.2,81.7,0,162.9,56.1,90.3,1,177.7,70.7,107.9,2,180.0,82.0,114.7,4
1241,Hoodies,Ralph Lauren,"['M', 'S', 'L']",156.1,46.9,81.4,3,164.0,61.1,93.4,2,176.1,70.9,103.2,3,185.3,80.1,119.6,2
1242,Jackets,Ralph Lauren,"['XL', 'S']",155.6,49.3,86.3,3,167.6,59.4,95.8,1,174.9,68.3,103.6,3,182.1,79.2,119.4,1
1243,Sweaters,Mango,"['M', 'S', 'XL']",154.9,51.6,83.0,0,162.4,55.6,93.3,0,179.1,69.6,100.5,2,180.9,84.9,119.0,1
1244,T-Shirts,Mango,"['L', 'M', 'S', 'XL']",155.0,47.6,80.2,0,168.4,60.4,90.3,1,173.8,65.8,100.2,2,185.3,76.5,119.1,1
1245,Ethnic Wear,Adidas,"['L', 'M', 'XL']",151.8,45.1,88.9,3,163.8,55.8,94.4,1,172.2,68.6,104.8,2,187.5,80.9,119.0,4
1246,Kurtas,Zara,"['XL', 'M']",158.1,50.2,82.3,1,165.3,63.3,91.1,2,176.1,72.0,101.0,4,184.1,83.9,118.2,1
1247,Kurtas,Nike,"['XL', 'L', 'M']",155.4,51.1,89.3,0,169.4,61.3,96.2,2,176.2,74.5,101.9,0,186.7,81.9,116.9,2
1248,Dresses,Zara,"['XL', 'S']",151.3,54.6,87.2,4,166.8,60.6,96.2,4,174.4,74.6,108.5,4,184.9,83.8,110.2,3
1249,Dresses,Forever 21,"['M', 'S', 'L']",157.7,50.9,87.6,4,166.5,56.3,90.4,2,174.9,70.6,105.7,3,184.4,78.4,111.3,4
1250,Kurtas,Aurelia,"['M', 'L', 'XL', 'S']",159.3,49.7,82.0,1,167.1,57.9,92.9,1,179.6,71.1,106.3,3,182.9,77.7,111.3,3
1251,T-Shirts,FabIndia,"['M', 'XL']",159.5,50.7,82.3,2,169.2,59.9,94.1,0,177.3,66.9,101.9,3,183.8,83.5,110.2,3
1252,Shirts,Biba,"['M', 'S', 'XL']",153.7,54.3,85.2,1,162.5,61.3,95.5,2,171.1,72.0,108.3,2,183.5,78.9,111.2,4
1253,Tops,Hugo Boss,"['M', 'L']",151.4,53.3,81.7,3,166.1,56.8,93.0,4,172.1,65.7,108.7,1,186.5,82.1,119.2,4
1254,Ethnic Wear,Hugo Boss,"['XL', 'S']",155.2,48.2,83.1,2,164.0,55.1,92.9,4,179.8,67.8,105.2,4,181.2,76.5,116.6,1
1255,Shirts,Tommy Hilfiger,"['L', 'S', 'M', 'XL']",151.1,47.4,83.2,3,160.1,58.4,99.8,1,177.3,71.7,109.1,1,180.9,82.6,113.1,2
1256,Jackets,Armani,"['S', 'L', 'XL']",159.3,47.6,81.6,4,161.3,59.8,90.4,2,179.2,68.1,108.4,0,186.6,80.5,117.9,4
1257,Tops,Aurelia,"['L', 'S', 'M', 'XL']",151.8,50.0,82.1,0,163.2,56.8,99.9,2,173.0,65.5,107.3,0,185.5,77.7,114.9,3
1258,Tops,Levi's,"['L', 'M', 'XL', 'S']",152.5,52.4,87.9,3,165.6,59.9,90.5,4,177.4,73.3,107.3,4,184.3,79.9,111.4,4
1259,Sweaters,Mango,"['S', 'XL', 'M']",154.1,50.0,81.7,4,168.8,58.4,92.9,2,177.1,68.1,101.1,3,181.5,82.0,118.8,2
1260,T-Shirts,ASOS,"['S', 'L', 'M', 'XL']",153.8,45.7,80.3,1,167.9,59.6,94.9,1,172.9,65.6,102.7,0,184.1,75.1,113.4,0
1261,T-Shirts,ASOS,"['M', 'S', 'XL']",157.9,52.2,86.3,3,165.5,58.5,91.4,0,175.5,65.7,100.7,1,187.9,81.4,117.0,3
1262,Tops,Ralph Lauren,"['XL', 'L', 'M', 'S']",154.6,53.1,89.8,4,160.7,61.3,91.3,1,176.3,67.5,100.1,1,188.9,80.4,112.9,0
1263,Sweaters,FabIndia,"['S', 'M', 'XL', 'L']",151.7,47.9,83.3,0,162.9,55.4,92.6,2,174.8,66.8,101.6,2,187.0,77.2,115.0,0
1264,Ethnic Wear,Adidas,"['S', 'L']",152.7,51.6,81.2,3,163.7,56.7,99.7,1,178.3,72.7,108.8,3,180.6,82.5,118.2,2
1265,Tops,ASOS,"['L', 'M', 'S', 'XL']",155.1,49.3,85.7,4,166.2,59.3,93.8,3,178.3,68.2,102.4,2,186.7,78.0,111.6,4
1266,Suits,Brooks Brothers,"['S', 'XL', 'M']",151.5,53.9,89.1,3,160.6,58.6,95.7,3,178.5,73.0,109.7,4,182.4,77.8,119.8,0
1267,Dresses,H&M,"['XL', 'M', 'S', 'L']",156.1,53.5,87.8,0,165.3,58.9,97.0,2,178.0,66.7,106.0,0,183.2,79.7,110.7,1
1268,Dresses,Nike,"['S', 'M', 'L', 'XL']",155.7,50.3,86.2,3,169.0,63.0,97.4,2,174.9,69.9,102.4,2,182.0,81.8,115.3,4
1269,Shirts,Mango,"['M', 'XL']",157.1,51.9,83.2,3,167.1,63.9,96.9,0,173.8,71.9,105.0,2,187.8,84.3,119.2,3
1270,Jackets,H&M,"['L', 'S', 'M', 'XL']",159.4,53.8,85.4,4,168.0,57.5,93.4,1,178.3,71.5,102.2,4,186.5,76.4,119.5,4
1271,Dresses,Aurelia,"['S', 'L', 'XL']",159.1,50.0,80.9,2,166.8,63.4,91.1,0,174.9,71.0,109.8,1,186.1,79.0,112.3,2
1272,Hoodies,Aurelia,"['S', 'L', 'XL', 'M']",159.5,48.1,86.8,3,162.1,59.6,92.8,2,172.5,74.2,108.5,1,186.7,75.7,111.4,2
1273,Shirts,Zara,"['L', 'S', 'XL', 'M']",152.4,52.5,87.3,2,161.1,57.7,92.1,2,175.1,67.3,100.3,4,182.4,82.6,117.2,3
1274,Dresses,Champion,"['XL', 'L', 'S', 'M']",151.3,47.2,89.7,1,168.3,64.9,91.4,4,171.4,69.9,109.5,1,184.4,79.5,110.4,3
1275,Jackets,Gap,"['M', 'S', 'L', 'XL']",153.0,48.9,82.6,3,167.0,63.2,90.2,0,176.9,73.8,107.2,4,186.3,82.1,114.9,3
1276,T-Shirts,Zara,"['S', 'XL', 'M', 'L']",159.0,53.7,80.2,2,165.8,64.9,99.4,2,173.4,65.8,100.8,1,186.4,78.2,118.0,2
1277,T-Shirts,Zara,"['L', 'XL', 'S']",159.7,52.2,85.5,1,161.9,56.7,99.2,3,172.6,65.6,106.7,4,187.9,83.4,115.6,4
1278,Ethnic Wear,Hugo Boss,"['S', 'L', 'XL', 'M']",158.6,49.0,87.1,4,166.0,56.4,90.5,4,179.6,67.3,106.5,1,182.9,80.3,111.9,0
1279,Tops,Armani,"['S', 'L', 'XL', 'M']",151.1,47.1,87.9,3,160.3,60.0,91.7,1,177.8,71.3,102.2,2,187.7,84.4,114.9,0
1280,Suits,Zara,"['XL', 'S']",159.5,48.6,81.9,4,161.2,61.4,91.4,4,177.9,67.6,107.6,2,184.4,75.8,119.2,1
1281,T-Shirts,Ralph Lauren,"['L', 'S', 'XL']",154.2,47.8,82.6,1,163.1,56.7,92.8,1,176.2,66.9,100.9,1,186.7,80.1,116.2,2
1282,Sweaters,Forever 21,"['L', 'M', 'XL', 'S']",150.1,46.8,85.1,4,164.4,63.6,92.0,3,178.4,69.6,104.9,4,184.6,82.7,117.2,3
1283,Dresses,Mango,"['XL', 'M']",154.4,52.4,83.3,4,161.2,60.3,99.5,1,177.6,71.1,100.1,2,189.5,81.0,113.4,4
1284,Sweaters,Mango,"['L', 'S', 'M']",150.5,47.5,88.6,0,161.2,59.1,90.8,0,176.0,67.5,109.7,0,181.8,75.2,111.9,2
1285,Jackets,Ralph Lauren,"['L', 'S']",155.4,49.5,84.7,1,167.3,61.0,92.1,1,179.6,68.0,107.5,1,186.8,84.7,112.6,1
1286,T-Shirts,Zara,"['L', 'S']",153.4,48.9,88.0,4,165.7,61.3,90.8,1,171.9,71.1,101.6,0,185.8,78.0,115.3,0
1287,Suits,Aurelia,"['M', 'XL', 'L', 'S']",154.7,54.8,85.8,2,165.3,55.4,99.8,4,179.4,74.5,103.4,0,181.7,77.5,112.8,4
1288,Jackets,Levi's,"['M', 'S', 'L']",156.1,48.9,87.7,1,164.5,65.0,99.2,3,174.0,71.7,101.6,3,180.7,79.9,115.4,0
1289,Hoodies,Zara,"['M', 'L', 'S', 'XL']",158.7,45.8,83.3,0,169.8,58.6,97.2,1,175.3,72.8,107.7,0,188.0,80.4,117.1,4
1290,Hoodies,Adidas,"['S', 'M', 'XL']",156.6,45.9,88.3,3,160.5,55.6,94.3,0,171.2,68.7,100.6,0,181.6,82.7,117.3,3
1291,Sweaters,Brooks Brothers,"['L', 'M']",154.3,50.9,82.7,4,161.8,63.5,91.9,4,175.4,67.7,108.4,3,181.9,78.9,111.6,4
1292,Tops,ASOS,"['XL', 'L', 'S']",158.2,51.0,85.5,2,166.5,64.9,92.2,3,176.1,69.5,109.4,3,189.8,79.4,117.5,3
1293,Shirts,H&M,"['M', 'L', 'XL']",159.1,49.2,82.1,0,161.4,63.2,94.4,3,180.0,73.1,106.8,3,187.2,80.3,116.7,2
1294,Tops,Nike,"['L', 'XL']",151.2,49.3,84.8,1,165.9,63.5,97.7,2,179.8,69.6,102.1,4,182.5,78.9,110.1,0
1295,Ethnic Wear,Mango,"['S', 'L']",155.3,45.5,83.2,4,165.7,61.3,92.6,0,179.7,73.5,103.6,3,185.9,84.1,110.6,4
1296,Tops,H&M,"['S', 'XL', 'M', 'L']",152.8,50.2,82.7,0,169.7,64.2,93.1,4,173.5,74.9,104.8,4,185.3,83.5,116.5,4
1297,Ethnic Wear,Brooks Brothers,"['M', 'S', 'XL', 'L']",150.5,50.0,89.7,0,168.8,55.4,96.0,4,179.9,65.7,106.0,1,188.4,79.5,113.8,1
1298,Ethnic Wear,Zara,"['S', 'L', 'M', 'XL']",156.7,46.5,81.6,2,169.5,62.7,92.4,0,174.6,65.5,106.7,4,187.3,75.0,111.5,0
1299,Suits,Uniqlo,"['M', 'S']",158.6,46.0,87.9,3,161.1,61.7,95.8,3,178.5,66.5,105.5,1,188.3,84.0,110.4,2
1300,T-Shirts,Uniqlo,"['M', 'L']",151.6,46.2,89.8,3,168.7,55.5,93.9,1,172.2,68.8,103.5,3,182.1,76.2,111.6,3
1301,Suits,Adidas,"['L', 'M']",158.1,46.0,80.2,3,161.3,60.4,90.3,0,175.1,66.3,108.9,3,186.4,77.4,119.6,2
1302,Ethnic Wear,Aurelia,"['L', 'M', 'XL']",158.5,51.1,87.0,1,166.3,60.2,94.0,4,179.7,73.7,100.8,1,180.4,76.5,117.3,1
1303,Jackets,Brooks Brothers,"['M', 'L', 'S']",159.1,47.0,82.5,0,167.2,61.9,99.2,0,179.5,65.2,104.7,2,180.7,76.8,115.3,2
1304,Hoodies,Gap,"['L', 'M', 'S', 'XL']",152.7,47.5,80.4,1,161.6,55.8,92.9,3,176.8,68.2,107.8,4,187.1,83.0,119.4,3
1305,Ethnic Wear,H&M,"['XL', 'S', 'L', 'M']",159.0,46.7,84.0,0,166.3,63.1,93.2,2,178.0,66.8,100.6,0,180.2,80.8,116.2,0
1306,Suits,Mango,"['L', 'S', 'XL']",153.2,54.6,89.4,2,160.5,56.4,90.7,2,171.8,74.3,107.1,3,185.8,84.6,117.3,1
1307,Jackets,Champion,"['M', 'XL', 'S', 'L']",155.5,53.5,80.1,2,162.9,59.2,96.2,1,177.2,71.7,108.2,4,188.4,77.3,112.8,4
1308,Suits,Nike,"['L', 'S']",150.5,47.3,85.9,1,169.2,63.8,98.5,1,176.2,74.1,106.6,4,183.8,79.9,115.9,4
1309,Tops,Zara,"['L', 'M', 'S', 'XL']",150.4,48.3,85.0,1,161.7,60.6,93.5,3,170.9,74.7,100.1,3,180.4,84.8,111.4,0
1310,Dresses,FabIndia,"['L', 'M', 'S']",157.2,47.1,88.7,2,160.7,58.8,92.4,1,171.1,70.0,101.8,1,187.1,83.3,114.0,2
1311,Sweaters,H&M,"['M', 'XL', 'S', 'L']",154.4,49.9,80.8,4,164.4,55.5,99.6,2,171.1,67.3,103.4,3,189.3,82.3,110.3,4
1312,Shirts,FabIndia,"['XL', 'L', 'S', 'M']",152.6,45.2,86.8,3,168.5,61.7,97.5,3,177.2,66.9,102.3,4,187.2,76.9,112.2,1
1313,Suits,Armani,"['S', 'L', 'XL', 'M']",151.9,51.7,86.8,3,160.8,64.9,95.7,3,171.4,67.2,109.6,2,185.8,82.7,110.7,3
1314,Shirts,North Face,"['S', 'L', 'M']",156.7,50.2,86.7,2,163.6,64.1,93.1,3,174.7,72.1,106.5,1,182.3,78.5,113.9,2
1315,Kurtas,Mango,"['M', 'XL']",150.0,54.0,89.4,3,169.0,62.2,92.2,0,173.6,65.4,103.0,3,180.2,80.3,118.4,3
1316,Suits,Armani,"['L', 'M']",158.1,46.6,88.2,4,161.2,56.1,97.2,1,175.5,65.5,109.3,0,186.9,81.1,113.8,2
1317,Dresses,Mango,"['M', 'XL', 'S']",150.8,53.0,80.4,4,163.1,57.4,95.2,4,177.1,71.1,107.4,3,182.3,81.1,118.3,1
1318,Shirts,Gap,"['L', 'S', 'XL']",151.9,52.9,84.7,0,167.8,56.9,95.2,2,176.8,71.4,102.8,4,188.6,82.3,116.6,3
1319,Ethnic Wear,Hugo Boss,"['XL', 'S']",153.9,46.3,84.0,1,165.4,58.6,90.7,1,175.2,71.7,103.8,4,184.7,81.6,115.1,1
1320,Suits,ASOS,"['XL', 'S', 'M']",154.8,49.0,83.1,3,168.3,57.4,95.1,2,174.6,68.7,102.0,0,185.3,75.7,112.4,3
1321,T-Shirts,Brooks Brothers,"['XL', 'M', 'S']",153.5,46.7,84.5,4,161.1,57.4,98.2,1,174.0,73.1,109.7,1,187.5,79.6,119.2,2
1322,Sweaters,Aurelia,"['S', 'XL', 'L']",153.2,47.5,83.8,1,169.2,61.2,99.5,4,178.6,70.3,105.2,4,187.8,81.6,110.5,1
1323,Dresses,Adidas,"['XL', 'L', 'S']",159.6,47.6,84.3,1,169.3,58.2,91.1,2,173.3,66.1,109.0,1,186.4,78.0,116.9,2
1324,Shirts,Brooks Brothers,"['XL', 'M', 'L', 'S']",156.4,50.6,89.8,0,161.6,61.8,96.3,4,172.6,73.0,103.5,1,189.4,78.1,116.2,2
